c MST generated by Kruskal's Algorithm using Quick Sort
g 100000 99999
e 18847 44755 221
e 4752 14851 221
e 8522 45320 221
e 3898 88217 221
e 42181 63369 221
e 83237 84298 221
e 8232 35635 221
e 58146 96523 221
e 57981 99240 221
e 71928 80801 221
e 38096 90765 221
e 16460 29996 221
e 29185 44368 221
e 12083 16076 221
e 66719 96187 221
e 24845 26756 221
e 24473 52814 221
e 19847 35576 221
e 34776 44606 221
e 6896 88807 221
e 15965 86885 221
e 35057 35226 221
e 693 60327 221
e 27659 41823 221
e 25580 46688 221
e 35390 99918 221
e 6094 50206 221
e 44330 89889 221
e 72502 74520 221
e 51762 74582 221
e 29728 82178 221
e 31405 68214 221
e 48665 71391 221
e 1260 53185 221
e 49825 98596 221
e 7779 92793 221
e 61690 67116 221
e 60679 74674 221
e 1660 50438 221
e 9094 34456 221
e 14934 43763 221
e 12075 77574 221
e 51086 95798 221
e 89842 98248 221
e 2474 38733 221
e 5757 30096 221
e 40663 85335 221
e 70755 99110 221
e 7327 54345 221
e 23074 86576 221
e 2112 69036 221
e 9070 20131 221
e 76295 94212 221
e 555 9948 221
e 35964 41786 221
e 47446 63068 221
e 639 4537 221
e 24878 88747 221
e 24065 54848 221
e 8542 22579 221
e 1541 6805 221
e 18891 53486 221
e 44674 97964 221
e 28514 65436 221
e 37483 41472 221
e 16668 91921 221
e 66751 71941 221
e 20154 60909 221
e 57426 70942 221
e 7311 22444 221
e 84177 88282 221
e 19447 72619 221
e 29352 66386 221
e 19065 82635 221
e 20612 40256 221
e 44007 89164 221
e 79035 82791 221
e 9478 47375 221
e 7256 77327 221
e 48870 82726 221
e 49715 76510 221
e 39782 65334 221
e 9394 47705 221
e 40699 98079 221
e 28043 38789 221
e 4593 59532 221
e 28132 73692 221
e 16925 90973 221
e 17528 51917 221
e 24618 59366 221
e 36296 89765 221
e 8163 55710 221
e 29291 88078 221
e 37508 42688 221
e 45353 66145 221
e 11483 99743 221
e 2254 78825 221
e 51563 59435 221
e 23739 90218 221
e 18288 85261 221
e 77885 82541 221
e 35241 56909 221
e 11160 61337 221
e 87122 88281 221
e 69028 72413 221
e 61780 96696 221
e 89397 98255 221
e 45633 62404 221
e 14280 98165 221
e 80445 94172 221
e 12789 66370 221
e 52140 98100 221
e 65007 84231 221
e 29997 74460 221
e 87143 88968 221
e 6103 94314 221
e 38901 44876 221
e 46933 50547 221
e 18484 46540 221
e 9715 77641 221
e 1009 78353 221
e 98854 99086 221
e 21987 61767 221
e 37068 72915 221
e 48442 95492 221
e 70268 72510 221
e 19830 20201 221
e 64350 71317 221
e 63173 71284 221
e 24275 80850 221
e 16955 18742 221
e 59669 75752 221
e 46585 96885 221
e 37956 72015 221
e 2346 98914 221
e 28620 61613 221
e 2190 9118 221
e 81367 87586 221
e 6660 97217 221
e 15801 88493 221
e 49787 76558 221
e 28462 82501 221
e 18578 46154 221
e 18138 56428 221
e 43584 95879 221
e 28985 86767 221
e 4632 85836 221
e 60034 71052 221
e 54852 74637 221
e 5221 70555 221
e 72354 79527 221
e 8083 98489 221
e 6765 16385 221
e 8492 80953 221
e 12770 19725 221
e 40576 49767 221
e 26000 32214 221
e 311 94743 221
e 83169 90399 221
e 10801 35110 221
e 18688 93389 221
e 44193 51739 221
e 35841 73934 221
e 31581 74879 221
e 11519 81927 221
e 25253 26306 221
e 34193 87799 221
e 53517 67708 221
e 16871 56992 221
e 3892 84156 221
e 871 97279 221
e 3770 66960 222
e 48145 74260 222
e 28982 98443 222
e 13453 27081 222
e 70485 71834 222
e 18512 36888 222
e 27579 28577 222
e 1811 82326 222
e 88238 94007 222
e 42293 63392 222
e 47814 80458 222
e 18871 39624 222
e 64157 94732 222
e 74183 93507 222
e 11068 63741 222
e 78522 80357 222
e 37720 64697 222
e 39641 66645 222
e 69636 97196 222
e 1445 95330 222
e 32921 38254 222
e 13816 65372 222
e 25441 87685 222
e 73969 96899 222
e 8884 10015 222
e 9308 30374 222
e 11191 79048 222
e 16144 89000 222
e 2722 47411 222
e 7678 90229 222
e 4820 25733 222
e 40826 86481 222
e 39255 87389 222
e 18183 53115 222
e 15273 69114 222
e 5896 72927 222
e 732 2148 222
e 73449 80387 222
e 28920 50791 222
e 61922 62793 222
e 11776 45702 222
e 75057 99172 222
e 63039 77373 222
e 34100 40520 222
e 20796 92683 222
e 66432 68046 222
e 45640 48850 222
e 65929 66083 222
e 28165 49429 222
e 41496 44465 222
e 45778 51856 222
e 32966 80860 222
e 15879 23207 222
e 50373 90000 222
e 32966 77874 222
e 70801 73087 222
e 6034 56185 222
e 57767 94056 222
e 30454 60485 222
e 9314 16527 222
e 2541 97359 222
e 51274 85234 222
e 40140 84864 222
e 60258 66607 222
e 3343 90374 222
e 16926 41701 222
e 46603 70875 222
e 24749 28583 222
e 1348 22186 222
e 21336 41898 222
e 10684 59269 222
e 27784 55959 222
e 21136 62036 222
e 3484 7901 222
e 21221 26146 222
e 44191 87426 222
e 74155 74469 222
e 37542 98247 222
e 12325 50961 222
e 11478 36137 222
e 2951 4442 222
e 8913 34778 222
e 31269 78016 222
e 84169 96410 222
e 95780 98776 222
e 37841 78846 222
e 31193 37392 222
e 19903 62273 222
e 23282 94368 222
e 34291 59531 222
e 9492 34606 222
e 56674 79888 222
e 18757 66132 222
e 36092 37020 222
e 25616 60358 222
e 18501 76175 222
e 60002 99835 222
e 71987 88664 222
e 12832 59760 222
e 53361 75532 222
e 57689 82318 222
e 45033 70412 222
e 10679 66608 222
e 51455 86162 222
e 39861 72967 222
e 8361 85586 222
e 35812 86806 222
e 15062 71218 222
e 33867 69354 222
e 30724 45584 222
e 23998 44338 222
e 51646 63427 222
e 610 31955 222
e 18747 97545 222
e 64222 69476 222
e 49137 60899 222
e 53373 56761 222
e 73557 97989 222
e 66549 91974 222
e 87420 88480 222
e 15116 73176 222
e 70306 80235 222
e 10454 61107 222
e 30183 63616 222
e 20612 30596 222
e 67874 93811 222
e 43159 83666 222
e 21690 64875 222
e 34512 63263 222
e 25780 49756 222
e 8779 20087 222
e 34266 50204 222
e 40264 94428 222
e 32261 56318 222
e 3551 8716 222
e 17204 90079 222
e 82001 95405 222
e 70445 84801 222
e 87170 93680 222
e 19945 43019 222
e 37819 63783 222
e 17721 77788 222
e 50042 65132 222
e 6733 14378 222
e 56315 86003 222
e 19877 86545 222
e 89857 94235 222
e 60740 85002 222
e 1364 58414 222
e 47379 80060 222
e 30247 93273 222
e 7080 83070 222
e 27423 90616 222
e 33258 76866 222
e 5913 30009 222
e 53656 68865 222
e 49058 85736 222
e 11156 33857 222
e 5386 22740 222
e 66930 81950 222
e 6051 66303 222
e 88674 91912 222
e 26790 87675 222
e 30995 36972 222
e 7129 43546 222
e 6660 48972 222
e 5615 31516 222
e 35033 60155 222
e 29280 46219 222
e 47893 52527 222
e 1861 57049 222
e 49350 55552 222
e 16991 96968 222
e 31143 97543 222
e 38464 64078 222
e 38486 47715 222
e 14314 51201 222
e 50208 89646 222
e 77148 95525 222
e 69565 99996 222
e 5569 60178 222
e 8599 29728 222
e 22257 52092 222
e 2337 39473 222
e 22034 71706 222
e 79908 91911 222
e 19555 28567 222
e 38536 46559 222
e 18709 76239 222
e 6654 74489 222
e 9056 49697 222
e 39759 97326 222
e 40851 81020 222
e 24940 83716 222
e 58842 78279 222
e 15253 49295 222
e 52334 88685 222
e 3313 60186 222
e 22096 66106 222
e 63177 87044 222
e 48829 72713 222
e 20092 77268 222
e 6861 28379 222
e 29453 60190 222
e 10872 19908 222
e 22439 68001 222
e 28926 46379 222
e 26313 61597 222
e 38205 73867 222
e 74753 99555 222
e 1403 69247 222
e 43781 70386 222
e 49671 50406 222
e 9608 46824 222
e 22717 78478 222
e 20227 99565 222
e 39239 50324 222
e 13766 78953 222
e 38216 61741 222
e 26616 28813 222
e 20214 27221 222
e 8466 74162 222
e 74066 99726 222
e 34531 74348 222
e 58204 97675 222
e 29401 80842 222
e 30140 40471 222
e 3333 77633 222
e 61984 74723 222
e 50908 81729 222
e 43267 81730 222
e 48619 52281 222
e 24244 72330 222
e 23430 86194 222
e 85476 91086 222
e 89971 96245 222
e 1586 2545 222
e 5293 84738 222
e 53913 96925 222
e 22953 70089 222
e 52116 97786 222
e 65559 88883 222
e 3022 71026 222
e 13479 37056 222
e 32283 91598 222
e 32931 36284 222
e 25841 91653 222
e 82167 84512 222
e 78965 92006 222
e 33452 87670 222
e 5433 55627 222
e 35033 85615 222
e 41651 58273 222
e 61250 71788 222
e 39809 70206 222
e 52925 66595 222
e 52160 55383 222
e 54652 91940 222
e 10537 85723 222
e 30704 52433 222
e 24123 51154 222
e 46275 58247 222
e 14304 57579 222
e 69715 85187 222
e 15386 41103 222
e 19149 41312 222
e 13106 28669 222
e 5575 67969 222
e 75311 77053 222
e 50162 85735 222
e 13106 97489 222
e 4227 54279 222
e 18132 60179 222
e 1653 30271 222
e 74031 74857 222
e 13222 65444 222
e 6219 41618 222
e 13945 51868 222
e 45865 78228 222
e 29253 70268 222
e 21838 46762 222
e 27807 93145 222
e 23226 37663 222
e 5009 77362 222
e 74283 85590 222
e 27046 72407 222
e 47504 77591 222
e 17774 91404 222
e 20433 91124 222
e 26206 76933 222
e 37867 94559 222
e 75876 92439 222
e 37968 65119 222
e 24593 59277 222
e 17166 66521 222
e 26001 84201 222
e 45170 52251 222
e 72404 96801 222
e 22083 78189 222
e 52877 85136 222
e 18248 57884 222
e 5081 39326 222
e 18434 85925 222
e 80620 96123 222
e 31114 93834 222
e 2386 87158 222
e 11249 61789 222
e 2078 36400 222
e 92412 96326 222
e 5976 78476 222
e 39020 94612 222
e 25651 35056 222
e 69818 84495 222
e 32158 80102 222
e 3640 41469 222
e 28731 68462 222
e 3936 38314 222
e 63715 83731 222
e 27147 59830 222
e 14848 77889 222
e 15321 47907 222
e 14303 33983 222
e 1083 38832 222
e 50794 98567 222
e 25013 26400 222
e 9737 73013 222
e 24126 90338 222
e 42182 60116 222
e 67435 73749 222
e 5999 37612 222
e 42619 85681 222
e 72005 88991 222
e 53191 77068 222
e 66673 78942 222
e 3080 31088 222
e 33173 54848 223
e 40935 83838 223
e 33957 34260 223
e 35896 84938 223
e 59129 76467 223
e 33640 95578 223
e 77063 82861 223
e 71553 85820 223
e 35954 76104 223
e 24244 97378 223
e 46928 89152 223
e 66871 97168 223
e 93088 98932 223
e 75848 88535 223
e 74617 96286 223
e 23652 78048 223
e 7471 31505 223
e 22069 38105 223
e 2964 62108 223
e 63831 73515 223
e 12626 74290 223
e 50061 89264 223
e 72240 93316 223
e 21987 91309 223
e 29077 82422 223
e 62362 63447 223
e 30730 65822 223
e 18570 60168 223
e 11192 22756 223
e 3104 31201 223
e 37888 66656 223
e 46944 71400 223
e 52691 68676 223
e 57783 71093 223
e 7792 49370 223
e 19011 70421 223
e 45254 93541 223
e 51748 80863 223
e 43283 57469 223
e 8599 34993 223
e 4569 67749 223
e 47645 79561 223
e 48596 61792 223
e 36749 63508 223
e 4952 36578 223
e 47756 80803 223
e 1476 37170 223
e 36435 74002 223
e 56011 73301 223
e 14173 47349 223
e 54737 88993 223
e 36536 81444 223
e 14068 80956 223
e 14068 76234 223
e 902 90386 223
e 57101 90090 223
e 19324 30545 223
e 19499 59322 223
e 23319 91941 223
e 42444 77357 223
e 522 94745 223
e 6229 68561 223
e 33712 79773 223
e 9490 13361 223
e 38654 73387 223
e 45868 57695 223
e 13479 42864 223
e 77957 85998 223
e 8438 71821 223
e 33841 72097 223
e 29828 83099 223
e 10017 77906 223
e 29205 52391 223
e 17242 76706 223
e 22087 85581 223
e 77270 88051 223
e 55889 67799 223
e 71970 72407 223
e 34988 78204 223
e 33098 57592 223
e 18869 20955 223
e 26858 53285 223
e 18333 97422 223
e 66502 74219 223
e 13624 93713 223
e 37855 48335 223
e 511 39578 223
e 15358 90804 223
e 80746 85895 223
e 1463 25749 223
e 14929 51132 223
e 37892 85042 223
e 42309 88062 223
e 14576 71295 223
e 41014 57934 223
e 846 52139 223
e 32417 90818 223
e 14220 20097 223
e 47683 53548 223
e 40845 92612 223
e 7095 93522 223
e 29481 79900 223
e 18799 53434 223
e 38764 66680 223
e 52895 84424 223
e 64296 98760 223
e 22378 97878 223
e 69160 90461 223
e 286 77754 223
e 809 3455 223
e 5045 95792 223
e 19791 65485 223
e 43604 50354 223
e 57942 62014 223
e 16073 23751 223
e 12859 77081 223
e 35873 48803 223
e 13396 47662 223
e 43474 84195 223
e 74500 77167 223
e 17375 46285 223
e 34127 45914 223
e 32398 33143 223
e 40144 68647 223
e 34336 70226 223
e 34893 82215 223
e 26366 66395 223
e 41153 93446 223
e 46653 69341 223
e 25634 72139 223
e 35174 42526 223
e 52143 87536 223
e 51390 96242 223
e 97715 99269 223
e 94457 97457 223
e 28006 74019 223
e 9974 60258 223
e 66378 75907 223
e 27212 71929 223
e 4048 99757 223
e 41154 88585 223
e 35908 37268 223
e 18569 45644 223
e 64720 88801 223
e 30133 47524 223
e 24630 31070 223
e 11396 42945 223
e 8366 74501 223
e 9689 12497 223
e 17579 72393 223
e 58601 62697 223
e 24803 64613 223
e 20448 42836 223
e 48975 63715 223
e 14706 61434 223
e 7851 15432 223
e 26580 28913 223
e 13211 88729 223
e 23124 48012 223
e 8197 63078 223
e 5492 12479 223
e 41046 61839 223
e 64815 91663 223
e 63119 72685 223
e 78051 90362 223
e 52972 99887 223
e 1922 10740 223
e 44787 47773 223
e 50248 56796 223
e 71238 92124 223
e 47099 50456 223
e 52996 91143 223
e 27725 69881 223
e 13741 81385 223
e 39434 46146 223
e 55226 64929 223
e 42756 58148 223
e 15440 83166 223
e 22092 34628 223
e 7218 34682 223
e 3076 7555 223
e 43381 86477 223
e 483 29515 223
e 1031 67334 223
e 40270 58987 223
e 51743 84842 223
e 35207 82908 223
e 73936 88311 223
e 73604 90999 223
e 5622 18830 223
e 35892 72211 223
e 48796 52800 223
e 74040 88336 223
e 884 71557 223
e 27097 80220 223
e 76857 88351 223
e 18144 20249 223
e 29106 41190 223
e 20731 96271 223
e 10932 56518 223
e 3879 86210 223
e 10384 89129 223
e 28175 44171 223
e 35705 43130 223
e 25424 34041 223
e 1275 47800 223
e 62170 65710 223
e 1211 15897 223
e 69496 85351 223
e 48481 95726 223
e 16861 68830 223
e 82150 89946 223
e 39467 85121 223
e 13633 74352 223
e 7519 40092 223
e 5514 9160 223
e 13482 28092 223
e 40505 85425 223
e 46706 74788 223
e 33250 72371 223
e 894 50138 223
e 10733 91340 223
e 36650 92060 223
e 24917 89513 223
e 16710 66997 223
e 45901 80480 223
e 7252 18105 223
e 15543 21711 223
e 82543 94857 223
e 9818 13136 223
e 6830 60094 223
e 55864 80067 223
e 41495 81313 223
e 14968 42416 223
e 25838 61754 223
e 16860 40142 223
e 61537 65190 223
e 23345 84135 223
e 49232 74313 223
e 18483 85953 223
e 7867 14721 223
e 44573 77469 223
e 1573 56412 223
e 72455 76606 223
e 27617 31263 223
e 66491 86001 223
e 83844 86153 223
e 15871 81495 223
e 21636 22217 223
e 28326 87676 223
e 29946 47199 223
e 15703 55556 223
e 34552 91401 223
e 44178 97583 223
e 54035 93337 223
e 53229 95748 223
e 593 41464 223
e 12982 87478 223
e 80104 99750 223
e 66236 98757 223
e 22732 75826 223
e 13601 97897 223
e 38179 70359 223
e 18470 82450 223
e 68696 96237 223
e 38860 60360 223
e 49546 65928 223
e 55009 78745 223
e 12587 27768 223
e 3061 69249 223
e 78723 96428 223
e 19126 86170 223
e 63603 86424 223
e 5888 18995 223
e 11957 22116 223
e 36763 88969 223
e 29989 52870 223
e 38893 78086 223
e 17530 81643 223
e 8382 97875 223
e 5988 43607 223
e 4526 67939 223
e 18377 46936 223
e 24597 28288 223
e 64431 74916 223
e 32633 64840 223
e 45380 69119 223
e 5709 55925 223
e 51668 58886 223
e 56217 96066 223
e 29380 63870 223
e 43496 90747 223
e 34216 99848 223
e 20163 73338 223
e 41156 56456 223
e 8494 11300 223
e 21006 21385 223
e 33326 38050 223
e 34642 50402 223
e 33673 79880 223
e 17053 99184 223
e 47959 96771 223
e 49753 91087 223
e 10856 51113 223
e 2260 80281 223
e 43889 99468 223
e 25894 26065 223
e 60346 90449 223
e 86654 96781 223
e 12371 54111 223
e 28213 29502 223
e 36672 47598 223
e 61239 77752 223
e 92330 94280 223
e 13487 49793 223
e 75014 76343 223
e 53858 97234 223
e 22050 35134 223
e 11376 63164 223
e 12663 57223 223
e 20064 48912 223
e 13973 70355 223
e 48523 58002 223
e 7311 46814 223
e 52463 56437 223
e 17865 85107 223
e 64540 68872 223
e 11081 19358 223
e 64943 97224 223
e 4558 20819 223
e 90789 92576 223
e 31447 72733 223
e 40167 94360 223
e 53496 93935 223
e 18911 25176 223
e 8238 40467 223
e 34045 39041 223
e 78018 93208 223
e 23252 28635 223
e 43817 75825 223
e 32517 64636 223
e 1766 74902 223
e 51008 67229 223
e 21274 31173 223
e 31127 59889 223
e 354 44866 223
e 38663 63452 223
e 8348 47559 223
e 5183 61617 223
e 3241 23240 223
e 22090 92240 223
e 4668 69602 223
e 79575 93302 223
e 65942 67613 223
e 47603 92102 223
e 68175 92100 223
e 23925 32133 224
e 25160 78764 224
e 8480 32177 224
e 15699 94971 224
e 4214 18928 224
e 29295 73208 224
e 10504 70095 224
e 68169 75405 224
e 14890 20100 224
e 17338 64780 224
e 43044 50123 224
e 68322 97282 224
e 30932 81037 224
e 42407 92998 224
e 26248 67159 224
e 25164 27271 224
e 55928 73376 224
e 43892 79788 224
e 4356 64402 224
e 6887 25861 224
e 36152 88473 224
e 3441 66181 224
e 23788 47536 224
e 31486 66326 224
e 1004 32175 224
e 12112 47334 224
e 20017 55917 224
e 32263 94486 224
e 74712 86204 224
e 25385 69363 224
e 52114 79448 224
e 66514 86548 224
e 30396 48590 224
e 1447 67313 224
e 29 56413 224
e 9466 57149 224
e 3963 40060 224
e 52893 77802 224
e 79221 94938 224
e 32416 35237 224
e 13234 66921 224
e 4702 31198 224
e 10840 76080 224
e 1989 46828 224
e 4989 85775 224
e 11572 62666 224
e 19760 71333 224
e 73800 82607 224
e 3023 55111 224
e 16177 49160 224
e 61634 79370 224
e 7460 78489 224
e 48978 54883 224
e 16646 26753 224
e 38807 94261 224
e 7997 8866 224
e 51336 81875 224
e 34933 44559 224
e 10593 49908 224
e 31563 83339 224
e 84959 97698 224
e 12171 72099 224
e 18933 99869 224
e 26769 58031 224
e 35414 46898 224
e 1431 55237 224
e 28242 42299 224
e 14775 85441 224
e 28355 44748 224
e 7516 8090 224
e 1616 80011 224
e 25530 55794 224
e 51130 87929 224
e 2313 87757 224
e 26078 45626 224
e 10068 23719 224
e 54883 80860 224
e 38183 65099 224
e 51270 88294 224
e 37086 67448 224
e 9571 54077 224
e 9334 12079 224
e 15166 81729 224
e 14185 95418 224
e 42529 52086 224
e 16505 54373 224
e 45061 59372 224
e 4416 15208 224
e 49847 55385 224
e 93318 98690 224
e 42805 48065 224
e 22486 33904 224
e 4698 49656 224
e 63296 78692 224
e 43235 48238 224
e 30071 76113 224
e 21576 45631 224
e 31053 79304 224
e 45473 66744 224
e 12857 29803 224
e 6361 99451 224
e 8383 42060 224
e 4066 61110 224
e 34475 85527 224
e 32116 69856 224
e 5029 51876 224
e 36589 64864 224
e 8140 35017 224
e 46866 77300 224
e 95002 99185 224
e 35507 69751 224
e 14372 55403 224
e 20886 72380 224
e 17436 71389 224
e 5542 51235 224
e 31018 56063 224
e 32095 92036 224
e 40439 81807 224
e 43460 52531 224
e 14147 57395 224
e 35017 56489 224
e 13335 61762 224
e 69107 97978 224
e 432 96940 224
e 34797 83362 224
e 61034 80153 224
e 24318 48944 224
e 27076 28848 224
e 70903 98923 224
e 17468 32611 224
e 33176 42752 224
e 46011 80886 224
e 24005 93610 224
e 15771 90680 224
e 51329 54767 224
e 2385 13003 224
e 45573 81181 224
e 31907 93381 224
e 39890 55483 224
e 2974 41992 224
e 41551 60628 224
e 23264 40627 224
e 16848 72274 224
e 56824 68951 224
e 32750 40042 224
e 44751 93245 224
e 35038 77387 224
e 62261 67621 224
e 57478 79121 224
e 8109 28439 224
e 25220 43132 224
e 24075 81288 224
e 17704 71907 224
e 83389 85783 224
e 65724 69582 224
e 32743 37464 224
e 21877 81868 224
e 57570 91647 224
e 91267 97395 224
e 21860 81742 224
e 80418 83143 224
e 10851 60945 224
e 15502 59258 224
e 11983 24179 224
e 54004 76023 224
e 45368 97063 224
e 43501 85336 224
e 34116 67649 224
e 23625 56880 224
e 33882 42072 224
e 52702 86529 224
e 64886 69828 224
e 880 24619 224
e 55296 84534 224
e 1889 57991 224
e 30730 34481 224
e 33445 83225 224
e 19294 73975 224
e 6055 80792 224
e 2381 69584 224
e 13185 37320 224
e 41999 91687 224
e 20508 55981 224
e 40956 54104 224
e 60247 72413 224
e 18701 28480 224
e 8731 28714 224
e 9810 43473 224
e 64136 89087 224
e 50845 79648 224
e 61568 80825 224
e 54271 94624 224
e 49104 83020 224
e 12067 13047 224
e 22997 37302 224
e 43821 67649 224
e 88442 99981 224
e 6578 61725 224
e 30690 38899 224
e 72501 96152 224
e 10163 50156 224
e 30951 44946 224
e 84953 94552 224
e 60097 61043 224
e 60242 68650 224
e 44103 76589 224
e 55735 73005 224
e 31708 89478 224
e 23444 76534 224
e 62408 63001 224
e 63800 85359 224
e 52398 85563 224
e 8032 27779 224
e 43023 64551 224
e 5422 52049 224
e 22443 41842 224
e 12373 56322 224
e 66220 75340 224
e 18984 59168 224
e 71626 78858 224
e 31982 56147 224
e 40777 56891 224
e 49452 58568 224
e 39391 65806 224
e 34171 92936 224
e 70389 92476 224
e 31568 43737 224
e 72718 73683 224
e 47718 68272 224
e 2156 69499 224
e 53301 78434 224
e 54558 91881 224
e 31399 44556 224
e 25239 50224 224
e 4797 96171 224
e 6758 69307 224
e 2678 49788 224
e 56075 81308 224
e 1097 91343 224
e 11881 64260 224
e 3334 97665 224
e 13469 77373 224
e 43124 72055 224
e 32719 74205 224
e 35623 80998 224
e 16124 83912 224
e 35568 44431 224
e 27662 28240 224
e 25790 79606 224
e 9285 28909 224
e 9778 43799 224
e 33436 50240 224
e 35956 79848 224
e 52507 86560 224
e 41523 80904 224
e 28463 95238 224
e 25686 38236 224
e 28370 78416 224
e 18055 59557 224
e 29153 69804 224
e 3906 63493 224
e 36156 69456 224
e 86419 96406 224
e 68517 80905 224
e 3391 44775 224
e 4439 39692 224
e 110 91572 224
e 1621 21856 224
e 33628 69613 224
e 55031 85050 224
e 1154 99160 224
e 15683 78678 224
e 22144 89234 224
e 1975 66115 224
e 62602 81716 224
e 11093 51526 224
e 50230 99595 224
e 59736 91730 224
e 4439 38787 224
e 60898 68168 224
e 13037 16719 224
e 2786 19277 224
e 888 67528 224
e 22806 55407 224
e 39316 75023 224
e 77471 86072 224
e 7785 70852 224
e 34614 91146 224
e 48714 83583 224
e 12071 57003 224
e 50870 91799 224
e 38453 60922 224
e 702 21690 224
e 58407 59457 224
e 22165 82177 224
e 30235 69576 224
e 55479 91539 224
e 38790 77703 224
e 31224 89753 224
e 3942 45226 224
e 14057 41193 224
e 10971 68869 224
e 66973 77657 224
e 5274 61842 225
e 62674 75606 225
e 24421 47936 225
e 17926 68195 225
e 19185 95419 225
e 74771 77858 225
e 48097 51390 225
e 25892 67671 225
e 4296 89851 225
e 83217 98411 225
e 51748 73375 225
e 57121 97599 225
e 33977 62202 225
e 29562 40460 225
e 17508 34824 225
e 74780 97299 225
e 11109 61029 225
e 18892 51060 225
e 749 6821 225
e 8920 24182 225
e 12004 49635 225
e 12329 29346 225
e 47161 83614 225
e 49471 79439 225
e 26952 91678 225
e 25939 61867 225
e 2704 18272 225
e 9838 30436 225
e 41406 54352 225
e 27280 91678 225
e 54242 70697 225
e 6544 74404 225
e 43848 45221 225
e 53656 56394 225
e 63681 70211 225
e 69232 73210 225
e 36296 74068 225
e 50602 64398 225
e 15792 80176 225
e 5188 44069 225
e 67893 85229 225
e 23966 34947 225
e 2186 50641 225
e 11308 23537 225
e 55763 59032 225
e 38870 83222 225
e 70918 86171 225
e 15805 48364 225
e 33839 70135 225
e 53861 54800 225
e 45911 76806 225
e 51021 64896 225
e 2445 42568 225
e 43237 61221 225
e 39023 57712 225
e 71533 81067 225
e 32245 74515 225
e 56002 96524 225
e 3836 79145 225
e 11214 56325 225
e 37369 81477 225
e 8591 53733 225
e 19980 76671 225
e 31627 90414 225
e 69268 70558 225
e 17885 43029 225
e 44145 56622 225
e 13978 46704 225
e 7533 92042 225
e 18304 29255 225
e 66070 87859 225
e 25045 50076 225
e 320 17976 225
e 3699 99387 225
e 23398 59622 225
e 61444 92646 225
e 43896 70202 225
e 8986 44411 225
e 57889 89127 225
e 26494 67949 225
e 2105 6194 225
e 82528 82571 225
e 29746 75868 225
e 36303 52548 225
e 12705 91655 225
e 7838 59826 225
e 9248 48836 225
e 6459 25937 225
e 4549 76168 225
e 36220 95823 225
e 53470 59069 225
e 57848 63076 225
e 249 74580 225
e 49882 55284 225
e 22193 37737 225
e 42464 64888 225
e 14371 91845 225
e 37206 38452 225
e 11231 73160 225
e 38077 59722 225
e 78902 97998 225
e 14859 19385 225
e 30843 82460 225
e 77297 92314 225
e 34388 69646 225
e 18305 19387 225
e 54111 68573 225
e 92769 97078 225
e 20204 73793 225
e 13973 17284 225
e 66659 89816 225
e 50516 51408 225
e 44910 54620 225
e 10655 70009 225
e 37584 42285 225
e 67735 92165 225
e 41523 61196 225
e 18941 96960 225
e 46086 77545 225
e 67145 92096 225
e 55782 72200 225
e 36453 40209 225
e 86379 87009 225
e 21701 85607 225
e 3387 39772 225
e 11124 43056 225
e 64103 65599 225
e 71269 91814 225
e 6067 56518 225
e 50931 90331 225
e 28893 35618 225
e 72472 77430 225
e 56841 75889 225
e 14122 42924 225
e 15089 51663 225
e 56806 98180 225
e 29656 93199 225
e 23408 71350 225
e 259 39812 225
e 36094 79676 225
e 34603 51475 225
e 57674 93608 225
e 53784 90785 225
e 22055 37188 225
e 7766 96461 225
e 54454 87214 225
e 2387 82923 225
e 61608 91121 225
e 46381 61608 225
e 75036 76321 225
e 23572 27100 225
e 21733 80891 225
e 2039 18213 225
e 86 58444 225
e 59276 97141 225
e 90127 99707 225
e 26875 95198 225
e 50022 56901 225
e 19289 97393 225
e 10513 58919 225
e 49523 90128 225
e 68652 82779 225
e 70231 88522 225
e 63861 89548 225
e 49160 90571 225
e 24468 52574 225
e 16782 20319 225
e 50007 72487 225
e 55766 57543 225
e 5749 62417 225
e 69224 85350 225
e 20601 78797 225
e 12388 64838 225
e 50907 57347 225
e 68804 76143 225
e 85350 97027 225
e 30416 82000 225
e 67924 86896 225
e 22505 42227 225
e 8842 25898 225
e 35114 85955 225
e 26947 71340 225
e 60579 95909 225
e 19640 88271 225
e 318 17397 225
e 9767 75481 225
e 17397 30731 225
e 30555 35389 225
e 23306 71659 225
e 8939 62609 225
e 4351 71542 225
e 8104 49251 225
e 57068 75653 225
e 27574 59199 225
e 72549 81332 225
e 10430 72321 225
e 66566 76662 225
e 24151 83138 225
e 4128 40913 225
e 1881 15482 225
e 41431 44481 225
e 15398 40981 225
e 18805 55511 225
e 30898 60214 225
e 35972 37187 225
e 32711 99089 225
e 11446 33714 225
e 31231 97144 225
e 56184 80000 225
e 50730 76545 225
e 20142 51717 225
e 48554 51332 225
e 25701 87772 225
e 47794 57584 225
e 3722 90139 225
e 14065 75910 225
e 51923 89385 225
e 22944 31149 225
e 40685 78575 225
e 69886 88589 225
e 35399 80774 225
e 5413 61627 225
e 2705 6571 225
e 13256 78255 225
e 15268 91877 225
e 20941 92983 225
e 69271 94139 225
e 29378 33260 225
e 89409 93909 225
e 17228 25630 225
e 6202 99159 225
e 34927 91239 225
e 77947 89415 225
e 33747 87046 225
